        ra        dec
180.138280  -0.591534
180.162830  -0.494816
180.162830  -0.494816
180.196100  -0.603344
180.196100  -0.603344
180.377690  -0.498380
180.562220  -0.492024
181.060920  -0.502636
181.525210  -0.610271
181.982150  -0.544351
182.084180  -0.599626
182.243340  -0.602685
182.443600  -0.435996
182.574500  -0.517882
183.013820  -0.606028
183.133670  -0.603038
183.479980  -0.428948
183.473530  -0.421002
183.552020  -0.450656
183.589830  -0.561435
183.834770  -0.586335
129.093620  48.880045
129.334050  48.906202
133.578240  52.022568
129.540590  51.825573
131.940720  50.651098
132.319320  50.912561
133.394130  51.554664
126.960850  47.498775
126.921350  47.529342
127.061610  47.532451
127.257380  47.800555
127.441040  47.935275
128.709850  48.766569
128.740260  48.754358
128.833510  49.007199
128.886990  48.957421
128.927320  49.119982
129.738440  49.692377
130.915030  50.386577
130.860320  50.419253
131.170670  50.578186
131.442050  50.714377
131.280130  50.727931
131.384110  50.841506
131.323470  50.829739
131.355640  50.812520
 14.196268  14.997468
 14.271646  14.908589
 14.287948  14.961379
 14.557474  14.820390
 14.771385  14.954490
 14.867438  14.984656
 15.005481  14.907732
 15.028379  14.968633
 15.205060  14.962667
 15.222190  14.922145
 15.612414  14.910619
 16.193540  14.746733
 16.364145  14.894295
  9.951711  15.559535
  9.951711  15.559535
  9.951711  15.559535
 10.226349  15.569384
 10.226349  15.569384
 10.226349  15.569384
 10.326377  15.437882
 10.326377  15.437882
 10.326377  15.437882
 10.610077  15.453994
 10.624404  15.396676
 10.641372  15.445177
 10.641372  15.445177
224.624050   3.132107
224.801680   3.148046
224.939420   3.110102
225.493490   3.122664
225.554780   3.100843
225.609610   3.031745
225.837570   3.115066
225.888540   2.958580
226.317410   3.086857
226.336380   3.073644
226.354530   3.111067
226.377510   3.087379
226.571090   2.991195
226.556450   2.927991
226.959050   3.042797
227.142310   3.007524
227.216980   3.068441
227.254680   2.974970
227.323190   3.025707
227.480390   2.975696
227.594030   3.038920
227.603090   2.949923
227.662100   3.024834
228.113410   2.915768
228.410520   2.895091
218.104280   3.948929
 33.218989  14.141496
 33.241041  14.137836
 33.588015  14.118554
 26.378121  14.231529
 26.413785  14.289570
 26.413979  14.237735
 26.495739  14.356557
 26.507475  14.239189
 26.687298  14.210764
 26.762160  14.228473
 26.785640  14.347399
 26.888619  14.329356
 26.950095  14.309295
 27.061334  14.274292
 27.094589  14.335123
 27.213940  14.184139
 27.234904  14.281542
 27.447985  14.181047
 27.613965  14.194466
 27.785409  14.172908
 28.069243  14.261907
 28.076043  14.256045
 28.269345  14.242976
 28.388418  14.126578
 29.045450  14.159512
 29.372266  13.979510
179.301560  -3.352142
179.424760  -3.351691
179.707500  -3.416297
179.919660  -3.350774
179.946270  -3.354348
181.828990  -3.460354
182.480980  -3.530823
183.070470  -3.433270
183.522290  -3.472063
183.523770  -3.356405
183.526050  -3.529469
183.713520  -3.489500
183.825060  -3.429398
183.921160  -3.538824
183.993140  -3.466567
184.026930  -3.503750
184.054230  -3.340841
184.083080  -3.413620
184.793420  -3.466372
185.158270  -3.354535
185.221770  -3.429475
185.547460  -3.457581
185.714460  -3.522691
185.771060  -3.412477
179.447310  -3.009705
179.790020  -2.928771
180.231250  -3.092625
203.956560  -0.216889
204.084810  -0.412748
204.287290  -0.287242
204.437240  -0.347461
204.607420  -0.412595
197.755120   0.053031
197.829360   0.037408
197.837400   0.061673
198.303330   0.137067
198.599360   0.033798
198.926520   0.049181
199.377080   0.208861
199.827350   0.177715
200.000480   0.094026
200.346910   0.078173
200.346910   0.078173
201.022250   0.066950
201.640920   0.156790
201.640920   0.156790
201.918060   0.048518
202.074520   0.018209
202.173610   0.031100
202.173610   0.031100
203.485110   0.021767
203.999510   0.040823
204.761120   0.019639
239.084780  -0.271220
239.316760  -0.295406
240.246490  -0.344228
240.262240  -0.272279
240.584680  -0.214729
240.740330  -0.374457
240.977970  -0.362365
241.349820  -0.333609
241.503190  -0.210703
241.605990  -0.351617
241.820790  -0.410840
236.398840   0.157540
236.459430   0.069858
236.711060   0.182428
236.719550   0.153546
237.158760   0.034464
237.330370   0.182651
237.498070   0.201955
237.402090   0.166073
237.457930   0.052623
238.463920   0.059064
238.664120   0.037341
239.300560   0.167999
239.652500   0.009310
240.103930   0.008827
240.121550   0.155083
131.477640  -0.597819
131.624500  -0.588264
133.253150  -0.618387
133.372040  -0.533001
133.781050  -0.503529
133.787970  -0.579826
133.791390  -0.456707
133.871130  -0.545014
130.767690  -0.127109
130.853470  -0.053583
132.023070  -0.037265
132.081800  -0.017086
132.502570  -0.182297
132.517010  -0.169729
133.019460  -0.197135
134.523400  -0.021263
130.260490   0.395896
131.423890   0.269223
131.520270   0.341825
131.703220   0.303511
131.634320   0.307456
131.907480   0.210204
132.190100   0.291536
132.118560   0.272080
132.118560   0.272080
132.483560   0.289684
186.983430  -1.310801
188.408480  -1.432852
189.547280  -1.422132
189.602600  -1.412198
189.632290  -1.425210
189.677730  -1.366367
190.145860  -1.284000
190.281820  -1.367786
193.537980  -1.257508
193.537960  -1.257501
194.192650  -1.288674
194.284620  -1.299032
194.328470  -1.322450
194.434300  -1.376108
194.746500  -1.308236
194.789850  -1.331508
196.191640  -1.280455
196.460470  -1.392122
196.464320  -1.317817
196.541840  -1.266876
196.704010  -1.289927
196.766390  -1.262021
186.438900  -3.563392
186.456780  -3.682584
186.468220  -3.701281
186.909220  -3.650753
203.463090  -1.232754
203.544210  -1.217934
204.968880  -1.198452
208.172270  -1.224089
204.902990  -0.902293
204.974540  -0.954731
 15.831015  14.747539
 19.089012  13.465584
 19.163603  13.369588
 19.204849  13.458498
 19.298494  13.413239
 19.298549  13.340943
 19.516540  13.326210
 20.411610  13.234698
 20.593389  13.367110
 21.230066  13.329739
 21.467486  13.291046
 22.005787  13.320587
 22.215600  13.220791
 22.215600  13.220791
 22.258389  13.145928
 22.513339  13.170345
 22.605858  13.228052
 22.605858  13.228052
 22.657304  13.214433
 22.657304  13.214433
132.642430   0.214589
132.638770   0.292527
132.902220   0.273135
132.920890   0.412105
133.220020   0.244717
133.443300   0.214541
133.498250   0.415674
133.626720   0.409709
133.798000   0.218874
132.007950   0.693365
132.040940   0.708109
132.363580   0.767417
132.443890   0.837038
132.809700   0.727683
133.069770   0.681119
133.069770   0.681119
133.111850   0.748800
133.360840   0.832867
133.406010   0.736007
133.413650   0.758165
133.434070   0.803596
133.760620   0.705211
133.774280   0.764417
133.944570   0.801591
134.450280   0.778128
130.233250   1.226380
193.480480   2.022537
193.790430   1.953925
194.752780   1.931852
195.004050   1.898319
195.103110   1.878726
195.783950   1.879614
196.727420   1.969073
197.427820   1.814491
198.091300   1.809800
198.715180   1.960892
198.775330   1.860308
198.867110   1.821622
199.151520   1.989188
199.077510   2.005252
199.173980   1.907728
199.178740   1.882575
199.208910   1.884172
199.235250   1.823969
199.258770   1.805570
199.270640   1.827976
199.562370   1.812141
199.646910   1.901015
200.014070   1.918221
200.096860   1.924566
200.138290   1.831496
200.297270   1.844760
145.936730   0.498891
146.050950   0.440089
146.156600   0.569591
146.156600   0.569591
146.406230   0.604142
147.113090   0.440089
147.113090   0.440089
147.127350   0.504462
147.165490   0.433774
147.265400   0.465678
148.247250   0.502887
145.263250   0.991931
145.198720   0.932665
145.612840   0.972333
145.663580   0.973646
145.807490   0.949928
146.082240   1.034800
146.724760   1.031130
147.931300   0.952144
147.994470   0.984678
148.364560   1.010927
155.296840  63.135462
156.585680  63.426248
139.067840  57.325058
140.212220  57.966223
140.527220  58.183486
141.814480  58.615099
256.368610  60.862324
256.182500  60.818942
256.456440  60.832430
256.456440  60.832430
256.342010  60.702201
256.573300  60.292183
257.168830  59.811430
257.106700  59.933342
257.297840  59.612574
257.288070  59.563601
257.479380  59.391230
257.581260  59.153479
257.602090  58.891987
258.055150  58.594588
257.889330  58.552569
257.988230  58.317937
258.852030  57.322503
258.881350  57.380604
258.984130  57.237972
259.174610  56.927765
259.647080  56.061177
255.716480  62.604365
256.017720  62.623893
255.985400  62.482733
256.074590  62.413261
256.171270  62.034661
310.423250  -5.435451
310.419310  -5.466389
310.541460  -5.628179
310.579000  -5.558182
310.594260  -5.568697
310.590350  -5.639477
311.415730  -5.589991
312.175800  -5.751031
312.572740  -5.803220
312.561010  -5.803110
314.006360  -6.015021
314.399260  -6.140768
314.621370  -6.038833
314.830320  -6.124647
315.582740  -6.185992
315.611340  -6.332241
315.681730  -6.195287
316.015460  -6.308142
316.085400  -6.311383
316.256290  -6.377469
316.287300  -6.295780
316.546350  -6.390173
316.763390  -6.429657
316.839890  -6.306254
317.573470  -6.423372
317.725270  -6.536369
138.858140  55.059627
138.917220  55.033704
139.243830  55.361445
139.517110  55.279464
139.562410  55.403184
139.594640  55.393039
139.804950  55.465282
139.563120  55.420287
139.765860  55.425647
140.023610  55.553943
139.807890  55.478437
139.893590  55.583886
139.900590  55.579445
139.921840  55.573817
139.971070  55.578101
140.894000  56.018448
140.924310  56.038974
140.951940  56.097918
141.062150  56.114378
140.954250  56.185994
141.311510  56.181738
141.521630  56.247681
141.541350  56.399689
141.508420  56.447806
141.768270  56.564333
142.199910  56.655371
164.286250   0.409525
164.440310   0.410496
165.125960   0.315275
165.309350   0.380256
166.286040   0.326145
166.592770   0.377263
166.723220   0.259162
166.984710   0.384872
167.000780   0.294843
166.968780   0.362090
167.168500   0.265809
167.114380   0.248604
167.146630   0.216059
167.193460   0.336920
167.798900   0.341506
167.921150   0.387743
167.921150   0.387743
168.092000   0.312425
168.296220   0.284775
168.527630   0.419377
168.527630   0.419377
168.592410   0.230597
168.701090   0.213802
168.757600   0.226860
168.860290   0.269844
168.860290   0.269844
218.616820  -0.706111
210.764320  -0.879111
214.558560  -1.046196
123.731230  44.771066
124.532710  45.453667
124.623760  45.552568
125.907450  46.587347
126.214820  46.831550
126.269930  47.033660
126.393780  47.133636
126.564270  47.156400
126.460950  47.159027
121.826000  43.613125
122.375060  43.900572
122.402330  44.131359
122.588770  44.177404
122.612310  44.345495
122.792130  44.368485
123.050310  44.655706
123.462540  44.954044
123.960760  45.654084
123.873490  45.634225
124.157770  45.584898
124.068470  45.604529
124.454450  45.851252
124.622570  46.249536
223.261080   0.203114
223.403830   0.005696
223.869270   0.065957
223.869270   0.065957
223.920210   0.106660
223.920210   0.106660
224.148310   0.125979
224.148310   0.125979
224.164130   0.049886
224.164130   0.049886
224.172180   0.204299
224.539000   0.093836
224.580640   0.011669
224.830850   0.126932
224.950300   0.164366
224.950300   0.164366
225.438500   0.008447
225.624740   0.127366
225.788360   0.158288
226.728570   0.186320
227.055230   0.165432
227.183970   0.173894
227.242540   0.193599
227.501670   0.054912
227.564580   0.040283
227.700530   0.166283
261.563760  55.532854
261.445410  55.585892
261.455360  55.283406
261.664220  55.290474
261.847790  55.181548
261.725870  54.910595
261.996450  54.363067
262.093890  54.234899
262.280000  54.183925
262.162650  54.160595
262.075630  54.122161
262.053690  54.074604
262.053690  54.074604
262.053690  54.074604
262.479200  53.797001
262.287950  53.632217
262.654230  53.483888
258.365710  56.436433
258.726180  55.708164
259.002460  55.346668
259.056350  54.809981
259.525620  54.039824
259.557720  54.020799
260.119460  52.957440
260.350570  52.706961
260.499020  52.704622
 23.278511  13.086236
 24.298271  13.111508
 25.161894  13.017839
 25.270609  13.026564
 25.487549  12.976130
 25.688227  13.012234
 30.403942  12.368386
 30.597494  12.386112
 31.336397  12.273471
 16.358773  14.023030
 19.275953  13.846173
 20.226443  13.765402
 20.351978  13.724736
 20.657566  13.775857
 20.665052  13.750118
 20.695451  13.815365
 20.703038  13.697577
 20.581409  13.830388
 20.756150  13.704645
 20.876406  13.753304
 20.933601  13.651120
 21.099975  13.723708
 21.925248  13.549108
 22.072303  13.581007
 23.002037  13.623187
 23.156459  13.634198
193.496710  65.985402
193.938630  65.833913
194.382710  65.853477
194.705140  65.856078
194.709530  65.803753
168.307740  63.073623
169.346450  63.295043
169.570590  63.262968
169.732080  63.218418
198.090220  63.514444
198.480600  63.490717
197.939850  63.864284
197.985160  63.820748
198.682030  63.736164
199.009470  63.814513
199.096430  63.708443
199.262960  63.753161
166.131960  63.756760
168.534620  63.934617
168.302520  63.920361
169.171150  63.944415
169.232690  64.038755
169.573740  64.138200
170.407390  64.234267
193.978600  64.580321
195.000260  64.572976
236.591910  -0.826596
236.616220  -0.832815
142.581910  -0.889882
135.355070  -0.457832
137.420080  -0.466216
137.468360  -0.504645
138.556780  -0.446484
138.681860  -0.623780
138.718370  -0.566357
139.620320  -0.535886
139.763950  -0.496228
139.899530  -0.451851
140.017790  -0.502509
140.540620  -0.539574
140.572230  -0.546951
140.599830  -0.507835
141.646460  -0.434356
142.024920  -0.444148
142.561330  -0.615097
236.186130  -0.488813
134.447170  -0.199973
134.581710  -0.107603
134.581710  -0.107603
134.550490  -0.130902
138.516660  -0.124359
138.519850  -0.023522
178.486980  -3.588865
178.625110  -3.577744
178.812120  -3.716831
179.133410  -3.571003
180.380020  -3.617236
180.637390  -3.593689
181.181060  -3.551357
181.357110  -3.543640
170.946560  -3.152577
171.136700  -3.208845
171.211040  -3.150728
171.275450  -3.094803
171.889580  -3.169762
172.276080  -3.246257
176.709910  -3.149950
176.837660  -3.225524
176.884610  -3.107879
177.075190  -3.117037
176.982930  -3.150897
177.697830  -3.281374
177.740150  -3.140289
177.853290  -3.128253
177.966940  -3.122315
178.104300  -3.179247
178.481410  -3.176464
180.656240  -3.242785
258.104640  57.746560
258.509990  57.504074
258.492840  57.486895
258.997290  56.661704
259.530960  55.808419
259.496810  55.648373
259.609150  55.428951
259.598870  55.359980
259.650450  55.314268
259.805280  55.293957
260.025600  54.818481
260.090370  54.825854
260.040910  54.359188
260.252690  54.215381
260.425630  54.183839
260.627140  53.766150
260.599500  53.693960
258.782340  57.957036
259.141250  57.530468
259.148320  57.452572
259.515500  56.815175
259.721170  56.669059
259.734450  56.556753
259.585100  56.451001
259.759290  56.459135
260.206550  55.614637
323.525070  -8.539052
323.726490  -8.535143
323.758580  -8.434144
324.034490  -8.451377
326.911140  -8.955122
326.911140  -8.955122
327.080150  -8.923097
327.120820  -8.977496
327.337230  -8.884907
327.483440  -8.848257
328.066180  -9.010826
328.066180  -9.010826
328.318700  -8.935591
328.433280  -9.043518
328.382720  -9.080579
319.502340  -7.507788
319.759520  -7.707450
320.798690  -7.762184
320.873770  -7.677568
320.886300  -7.808653
320.886300  -7.808653
320.919260  -7.817992
320.919260  -7.817992
321.047940  -7.682752
321.047940  -7.682752
321.041090  -7.776677
197.863700  64.415970
198.357280  64.300230
199.748200  64.248341
165.894700  65.185642
167.545320  65.404028
173.336120  65.924313
188.021060  66.400678
188.761030  66.375946
240.051870   3.007410
240.654150   2.960495
240.939740   2.921979
166.721400  62.683872
168.839720  62.908993
169.629340  63.084848
169.737460  63.088498
169.899600  63.001720
171.865350  63.204922
172.379780  63.235088
172.601700  63.299609
172.741360  63.373931
